year,month,day,sentiment_index,sum,yqcfg,sscfg
2021,2,5,0.14895692,1,48,48
2021,2,6,0.52899437,1,43,48
2021,2,7,0.44620122,1,44,48
2021,2,8,0.25159253,1,48,48
2021,2,9,0.25653032,1,48,48
2021,2,10,0.32848241,1,48,48
2021,2,11,0.55514973,1,32,48
2021,2,12,0.78502709,1,34,48
2021,2,13,0.41864859,1,30,48
2021,2,14,0.48190866,1,26,48
2021,2,15,0.44356489,1,24,48
2021,2,16,0.47544870,1,31,48
2021,2,17,0.33871636,1,35,48
2021,2,18,0.14164512,1,48,48
2021,2,19,0.15154584,1,47,48
2021,2,20,0.50009824,1,44,48
2021,2,21,0.35382168,1,38,48
2021,2,22,0.09822280,1,47,48
2021,2,23,0.22472154,1,48,48
2021,2,24,0.02977196,1,48,48
2021,2,25,0.12697897,1,48,48
2021,2,26,0.15721628,1,48,48
2021,2,27,0.41795686,1,42,48
2021,2,28,0.50965263,1,45,48
2021,3,1,0.20748148,1,48,48
2021,3,2,0.21797861,1,47,48
2021,3,3,0.21814852,1,48,48
2021,3,4,-0.0126899,1,48,48
2021,3,5,0.15734724,1,48,48
2021,3,6,0.45689597,1,40,48
2021,3,7,0.54755009,1,40,48
2021,3,8,0.05394731,1,47,48
2021,3,9,0.13523300,1,48,48
2021,3,10,0.24897783,1,48,48
2021,3,11,0.28556566,1,48,48
2021,3,12,0.27580641,1,48,48
2021,3,13,0.57743103,1,42,48
2021,3,14,0.53333287,1,42,48
2021,3,15,0.07283895,1,48,48
2021,3,16,0.20684545,1,48,48
2021,3,17,0.07747578,1,48,48
2021,3,18,0.11045631,1,48,48
2021,3,19,0.07221850,1,46,48
2021,3,20,0.37255441,1,41,48
2021,3,21,0.43798895,1,46,48
2021,3,22,0.10663881,1,47,48
2021,3,23,0.03183182,1,47,48
2021,3,24,-0.0029140,1,48,48
2021,3,25,0.20013190,1,48,48
2021,3,26,0.24724630,1,47,48
2021,3,27,0.36937521,1,39,48
2021,3,28,0.36268541,1,44,48
2021,3,29,0.16081754,1,48,48
2021,3,30,0.31903963,1,48,48
2021,3,31,0.33728302,1,47,48
2021,4,1,0.26036080,1,47,48
2021,4,2,0.15293213,1,47,48
2021,4,3,0.52481687,1,38,48
2021,4,4,0.30642966,1,28,48
2021,4,5,0.38867378,1,37,48
2021,4,6,0.15583647,1,48,48
2021,4,7,0.05152488,1,47,48
2021,4,8,0.11756944,1,48,48
2021,4,9,0.08251749,1,48,48
2021,4,10,0.20073919,1,39,48
2021,4,11,0.37563740,1,36,48
2021,4,12,0.14429859,1,48,48
2021,4,13,0.10023509,1,48,48
2021,4,14,0.11311400,1,48,48
2021,4,15,0.19725166,1,48,48
2021,4,16,0.1934402,1,48,48
2021,4,17,0.48288864,1,41,48
2021,4,18,0.50247582,1,41,48
2021,4,19,0.31272975,1,48,48
2021,4,20,0.31137480,1,47,48
2021,4,21,0.18402291,1,48,48
2021,4,22,0.21932153,1,48,48
2021,4,23,0.32178004,1,48,48
2021,4,24,0.37102267,1,44,48
2021,4,25,0.65541902,1,46,48
2021,4,26,0.04732419,1,49,48
2021,4,27,0.19907827,1,49,48
2021,4,28,0.31746640,1,49,48
2021,4,29,0.34187738,1,49,48
2021,4,30,0.27710295,1,49,48
2021,5,1,0.64736991,1,39,48
2021,5,2,0.49439256,1,32,48
2021,5,3,0.34020769,1,29,48
2021,5,4,0.34368279,1,31,48
2021,5,5,0.58505687,1,43,48
2021,5,6,0.15062507,1,47,48
2021,5,7,0.14115234,1,49,48
2021,5,8,0.57373697,1,43,48
2021,5,9,0.41134359,1,33,48
2021,5,10,0.15650183,1,48,48
2021,5,11,0.15340794,1,49,48
2021,5,12,0.14561397,1,48,48
2021,5,13,0.08543674,1,49,48
2021,5,14,0.09741121,1,49,48
2021,5,15,0.46673039,1,42,48
2021,5,16,0.47284531,1,43,48
2021,5,17,0.30771427,1,49,48
2021,5,18,0.26580739,1,48,48
2021,5,19,0.23167253,1,49,48
2021,5,20,0.17279143,1,49,48
2021,5,21,0.20438104,1,48,48
2021,5,22,0.41270689,1,44,48
2021,5,23,0.34877911,1,39,48
2021,5,24,0.13248338,1,49,48
2021,5,25,0.19855400,1,48,48
2021,5,26,0.19174973,1,49,48
2021,5,27,0.11497244,1,49,48
2021,5,28,0.27661505,1,49,48
2021,5,29,0.61695329,1,45,48
2021,5,30,0.63659418,1,48,48
2021,5,31,0.31329526,1,48,48
2021,6,1,0.25304957,1,49,48
2021,6,2,0.24841460,1,49,48
2021,6,3,0.20745644,1,49,48
2021,6,4,0.12348284,1,49,48
2021,6,5,0.44813167,1,43,48
2021,6,6,0.40641282,1,45,48
2021,6,7,-0.0751052,1,48,48
2021,6,8,0.16299732,1,49,48
2021,6,9,0.05767025,1,49,48
2021,6,10,0.27744131,1,49,49
2021,6,11,0.27576932,1,49,49
2021,6,12,0.47904982,1,43,49
2021,6,13,0.31265219,1,36,49
2021,6,14,0.42178972,1,46,49
2021,6,15,0.24902226,1,47,49
2021,6,16,-0.0543943,1,49,49
2021,6,17,0.20719072,1,47,49
2021,6,18,0.26699201,1,48,49
2021,6,19,0.41304842,1,39,49
2021,6,20,0.52410169,1,46,49
2021,6,21,0.19679010,1,49,49
2021,6,22,0.25369918,1,49,49
2021,6,23,0.30225132,1,49,49
2021,6,24,0.27395777,1,49,49
2021,6,25,0.33037403,1,49,49
2021,6,26,0.31126910,1,37,49
2021,6,27,0.57861543,1,46,49
2021,6,28,0.26978348,1,49,49
2021,6,29,0.32153825,1,49,49
2021,6,30,0.24066307,1,49,49
2021,7,1,0.17736734,1,49,49
2021,7,2,0.12317701,1,49,49
2021,7,3,0.46964056,1,41,49
2021,7,4,0.29474942,1,41,49
2021,7,5,0.21498334,1,48,49
2021,7,6,0.00214268,1,49,49
2021,7,7,0.32237384,1,49,49
2021,7,8,0.30049396,1,48,49
2021,7,9,0.27911400,1,49,49
2021,7,10,0.54630878,1,45,49
2021,7,11,0.59501970,1,48,49
2021,7,12,0.27926434,1,49,49
2021,7,13,0.27442128,1,49,49
2021,7,14,0.16943270,1,49,49
2021,7,15,0.27398851,1,49,49
2021,7,16,-0.0019747,1,49,49
2021,7,17,0.25895583,1,45,49
2021,7,18,0.39813340,1,47,49
2021,7,19,0.01314633,1,49,49
2021,7,20,0.26709363,1,49,49
2021,7,21,0.30641333,1,49,49
2021,7,22,0.21546130,1,48,49
2021,7,23,0.17204465,1,49,49
2021,7,24,0.41021929,1,46,49
2021,7,25,0.45625880,1,48,49
2021,7,26,0.11062215,1,49,49
2021,7,27,-0.1238111,1,49,49
2021,7,28,0.12532468,1,49,49
2021,7,29,0.15604235,1,49,49
2021,7,30,0.10271623,1,49,49
2021,7,31,0.33332663,1,45,49
2021,8,1,0.4272401,1,44,49
2021,8,2,0.15812996,1,47,49
2021,8,3,0.11711337,1,49,49
2021,8,4,0.27902744,1,49,49
2021,8,5,0.28620081,1,49,49
2021,8,6,0.23816435,1,49,49
2021,8,7,0.52427667,1,45,49
2021,8,8,0.57957543,1,47,49
2021,8,9,0.11932187,1,48,49
2021,8,10,-0.0022533,1,49,49
2021,8,11,0.10071947,1,49,49
2021,8,12,0.07156918,1,49,49
2021,8,13,0.07846201,1,49,49
2021,8,14,0.27720263,1,45,49
2021,8,15,0.24934188,1,47,49
2021,8,16,-0.0787094,1,49,49
2021,8,17,0.04070958,1,49,49
2021,8,18,0.02079576,1,48,49
2021,8,19,0.21838236,1,49,49
2021,8,20,0.12598688,1,48,49
2021,8,21,0.23240607,1,47,49
2021,8,22,0.38421261,1,45,49
2021,8,23,0.13695619,1,49,49
2021,8,24,0.20937188,1,49,49
2021,8,25,0.28017329,1,49,49
2021,8,26,0.18251422,1,49,49
2021,8,27,0.12733658,1,48,49
2021,8,28,0.58494296,1,46,49
2021,8,29,0.56727185,1,48,49
2021,8,30,0.22774183,1,49,49
2021,8,31,0.06266399,1,48,49
2021,9,1,0.06669133,1,49,49
2021,9,2,0.21572209,1,49,49
2021,9,3,0.03420329,1,49,49
2021,9,4,0.51458730,1,47,49
2021,9,5,0.38295457,1,46,49
2021,9,6,0.18126833,1,49,49
2021,9,7,0.24347216,1,49,49
2021,9,8,0.10417518,1,49,49
2021,9,9,0.10309741,1,49,49
2021,9,10,0.12839860,1,49,49
2021,9,11,0.57121295,1,47,49
2021,9,12,0.41146070,1,46,49
2021,9,13,0.11232720,1,49,49
2021,9,14,0.17163406,1,49,49
2021,9,15,0.21065534,1,49,49
2021,9,16,-0.0789987,1,49,49
2021,9,17,0.19212024,1,49,49
2021,9,18,0.30350335,1,37,49
2021,9,19,0.45653360,1,35,49
2021,9,20,0.05488431,1,37,49
2021,9,21,0.29329716,1,43,49
2021,9,22,0.12829819,1,48,49
2021,9,23,0.06104680,1,49,49
2021,9,24,0.26337178,1,49,49
2021,9,25,0.60233947,1,44,49
2021,9,26,0.46732513,1,40,49
2021,9,27,0.19812192,1,49,49
2021,9,28,0.12679521,1,49,49
2021,9,29,0.14456165,1,49,49
2021,9,30,0.26215476,1,49,49
2021,10,1,0.62372160,1,43,49
2021,10,2,0.38246201,1,33,49
2021,10,3,0.37922693,1,27,49
2021,10,4,0.22572880,1,29,49
2021,10,5,0.46868801,1,31,49
2021,10,6,0.27795079,1,36,49
2021,10,7,0.54722597,1,38,49
2021,10,8,0.06404912,1,49,49
2021,10,9,0.57269693,1,43,49
2021,10,10,0.25632082,1,45,49
2021,10,11,0.04001809,1,48,49
2021,10,12,0.13547667,1,48,49
2021,10,13,0.27167085,1,49,49
2021,10,14,0.21383668,1,48,49
2021,10,15,0.30901540,1,49,49
2021,10,16,0.63658493,1,46,49
2021,10,17,0.40519370,1,41,49
2021,10,18,0.36367933,1,47,49
2021,10,19,0.26913889,1,48,49
2021,10,20,0.22322859,1,49,49
2021,10,21,0.18113268,1,48,49
2021,10,22,0.13315861,1,48,49
2021,10,23,0.37643551,1,42,49
2021,10,24,0.47338189,1,48,49
2021,10,25,0.29061614,1,49,49
2021,10,26,0.29719222,1,49,49
2021,10,27,0.31660313,1,49,49
2021,10,28,0.23900326,1,49,49
2021,10,29,0.24100669,1,49,49
2021,10,30,0.55011224,1,48,49
2021,10,31,0.61573855,1,47,49
2021,11,1,0.24084258,1,48,49
2021,11,2,0.18931787,1,49,49
2021,11,3,0.11556447,1,49,49
2021,11,4,0.23031157,1,48,49
2021,11,5,0.09240629,1,49,49
2021,11,6,0.35232475,1,43,49
2021,11,7,0.44186291,1,47,49
2021,11,8,0.13702867,1,49,49
2021,11,9,0.17049901,1,48,49
2021,11,10,0.22037141,1,49,49
2021,11,11,0.06968333,1,49,49
2021,11,12,0.16420451,1,48,49
2021,11,13,0.41550336,1,48,49
2021,11,14,0.58339835,1,48,49
2021,11,15,-0.0192035,1,49,49
2021,11,16,0.01312952,1,49,49
2021,11,17,0.12913967,1,48,49
2021,11,18,0.13748711,1,49,49
2021,11,19,0.20227202,1,49,49
2021,11,20,0.61887338,1,47,49
2021,11,21,0.60248523,1,48,49
2021,11,22,0.2960486,1,49,49
2021,11,23,0.17489519,1,49,49
2021,11,24,0.05834470,1,49,49
2021,11,25,0.12322151,1,48,49
2021,11,26,0.20406908,1,48,49
2021,11,27,0.38350205,1,46,49
2021,11,28,0.23404847,1,45,49
2021,11,29,0.18492142,1,49,49
2021,11,30,0.21603749,1,49,49
2021,12,1,0.21450083,1,48,49
2021,12,2,0.20987003,1,48,49
2021,12,3,0.17141931,1,49,49
2021,12,4,0.34068990,1,41,49
2021,12,5,0.43790223,1,47,49
2021,12,6,0.00246534,1,49,49
2021,12,7,-0.0028495,1,49,49
2021,12,8,0.12178753,1,49,49
2021,12,9,0.10333864,1,49,49
2021,12,10,0.12569867,1,49,49
2021,12,11,0.35365385,1,40,49
2021,12,12,0.47201138,1,45,49
2021,12,13,0.16221420,1,49,49
2021,12,14,0.01316735,1,49,49
2021,12,15,0.23203726,1,48,49
2021,12,16,0.15447250,1,49,49
2021,12,17,0.03605272,1,49,49
2021,12,18,0.32469028,1,45,49
2021,12,19,0.47684966,1,45,49
2021,12,20,-0.1081628,1,48,49
2021,12,21,-0.0327434,1,48,49
2021,12,22,0.11221946,1,48,49
2021,12,23,0.20434234,1,49,49
2021,12,24,-0.0309969,1,49,49
2021,12,25,0.07692175,1,40,49
2021,12,26,0.32275514,1,47,49
2021,12,27,0.01012688,1,49,49
2021,12,28,0.13189902,1,49,49
2021,12,29,0.02380486,1,49,49
2021,12,30,0.12303836,1,47,49
2021,12,31,0.21355880,1,48,49
2022,1,1,0,1,0,49
2022,1,2,0,1,0,49
2022,1,3,0,1,0,49
2022,1,4,0,1,0,49
2022,1,5,0,1,0,49
2022,1,6,0,1,0,49
2022,1,7,0,1,0,49
2022,1,8,0,1,0,49
2022,1,9,0,1,0,49
2022,1,10,0,1,0,49
2022,1,11,0,1,0,49
2022,1,12,0,1,0,49
2022,1,13,0,1,0,49
2022,1,14,0,1,0,49
2022,1,15,0,1,0,49
2022,1,16,0,1,0,49
2022,1,17,0,1,0,49
2022,1,18,0,1,0,49
2022,1,19,0,1,0,49
2022,1,20,0,1,0,49
2022,1,21,0,1,0,49
2022,1,22,0,1,0,49
2022,1,23,0,1,0,49
2022,1,24,0,1,0,50
2022,1,25,0,1,0,50
2022,1,26,0,1,0,50
2022,1,27,0,1,0,50
2022,1,28,0,1,0,50
2022,1,29,0,1,0,50
2022,1,30,0,1,0,50
2022,1,31,0,1,0,50
2022,2,1,0,1,0,50
2022,2,2,0,1,0,50
2022,2,3,0,1,0,50
2022,2,4,0,1,0,50
2022,2,5,0,1,0,50
2022,2,6,0,1,0,50
2022,2,7,0,1,0,50
2022,2,8,0,1,0,50
2022,2,9,0,1,0,50
2022,2,10,0,1,0,50
2022,2,11,0,1,0,50
2022,2,12,0,1,0,50
2022,2,13,0,1,0,50
2022,2,14,0,1,0,50
2022,2,15,0,1,0,50
2022,2,16,0,1,0,50
2022,2,17,0,1,0,50
2022,2,18,0,1,0,50
2022,2,19,0,1,0,50
2022,2,20,0,1,0,50
2022,2,21,0,1,0,50
2022,2,22,0,1,0,50
2022,2,23,0,1,0,50
2022,2,24,0,1,0,50
2022,2,25,0,1,0,50
2022,2,26,0,1,0,50
2022,2,27,0,1,0,50
2022,2,28,0,1,0,50
2022,3,1,0,1,0,50
2022,3,2,0,1,0,50
2022,3,3,0,1,0,50
2022,3,4,0,1,0,50
2022,3,5,0,1,0,50
2022,3,6,0,1,0,50
2022,3,7,0,1,0,50
2022,3,8,0,1,0,50
2022,3,9,0,1,0,50
2022,3,10,0,1,0,50
2022,3,11,0,1,0,50
2022,3,12,0,1,0,50
2022,3,13,0,1,0,50
2022,3,14,0,1,0,50
2022,3,15,0,1,0,50
2022,3,16,0,1,0,50
2022,3,17,0,1,0,50
2022,3,18,0,1,0,50
2022,3,19,0,1,0,50
2022,3,20,0,1,0,50
2022,3,21,0,1,0,50
2022,3,22,0,1,0,50
2022,3,23,0,1,0,50
2022,3,24,0,1,0,50
2022,3,25,0,1,0,50
2022,3,26,0,1,0,50
2022,3,27,0,1,0,50
2022,3,28,0,1,0,50
2022,3,29,0,1,0,50
2022,3,30,0,1,0,50
2022,3,31,0,1,0,50
2022,4,1,0,1,0,50
2022,4,2,0,1,0,50
2022,4,3,0,1,0,50
2022,4,4,0,1,0,50
2022,4,5,0,1,0,50
2022,4,6,0,1,0,50
2022,4,7,0,1,0,50
2022,4,8,0,1,0,50
2022,4,9,0,1,0,50
2022,4,10,0,1,0,50
2022,4,11,0,1,0,50
2022,4,12,0,1,0,50
2022,4,13,0,1,0,50
2022,4,14,0,1,0,50
2022,4,15,0,1,0,50
2022,4,16,0,1,0,50
2022,4,17,0,1,0,50
2022,4,18,0,1,0,50
2022,4,19,0,1,0,50
2022,4,20,0,1,0,50
2022,4,21,0,1,0,50
2022,4,22,0,1,0,50
2022,4,23,0,1,0,50
2022,4,24,0,1,0,50
2022,4,25,0,1,0,50
2022,4,26,0,1,0,50
2022,4,27,0,1,0,50
2022,4,28,0,1,0,50
2022,4,29,0,1,0,50
2022,4,30,0,1,0,50
2022,5,1,0,1,0,50
2022,5,2,0,1,0,50
2022,5,3,0,1,0,50
2022,5,4,0,1,0,50
2022,5,5,0,1,0,50
2022,5,6,0,1,0,50
2022,5,7,0,1,0,50
2022,5,8,0,1,0,50
2022,5,9,0,1,0,50
2022,5,10,0,1,0,50
2022,5,11,0,1,0,50
2022,5,12,0,1,0,50
2022,5,13,0,1,0,50
2022,5,14,0,1,0,50
2022,5,15,0,1,0,50
2022,5,16,0,1,0,50
2022,5,17,0,1,0,50
2022,5,18,0,1,0,50
2022,5,19,0,1,0,50
2022,5,20,0,1,0,50
2022,5,21,0,1,0,50
2022,5,22,0,1,0,50
2022,5,23,0,1,0,50
2022,5,24,0,1,0,50
2022,5,25,0,1,0,50
2022,5,26,0,1,0,50
2022,5,27,0,1,0,50
2022,5,28,0,1,0,50
2022,5,29,0,1,0,50
2022,5,30,0,1,0,50
2022,5,31,0,1,0,50
2022,6,1,0,1,0,50
2022,6,2,0,1,0,50
2022,6,3,0,1,0,50
2022,6,4,0,1,0,50
2022,6,5,0,1,0,50
2022,6,6,0,1,0,50
2022,6,7,0,1,0,50
2022,6,8,0,1,0,50
2022,6,9,0,1,0,50
2022,6,10,0,1,0,50
2022,6,11,0,1,0,50
2022,6,12,0,1,0,50
2022,6,13,0,1,0,50
2022,6,14,0,1,0,50
2022,6,15,0,1,0,50
2022,6,16,0,1,0,50
2022,6,17,0,1,0,50
2022,6,18,0,1,0,50
2022,6,19,0,1,0,50
2022,6,20,0,1,0,50
2022,6,21,0,1,0,50
2022,6,22,0,1,0,50
2022,6,23,0,1,0,50
2022,6,24,0,1,0,50
2022,6,25,0,1,0,50
2022,6,26,0,1,0,50
2022,6,27,0,1,0,50
2022,6,28,0,1,0,50
2022,6,29,0,1,0,50
2022,6,30,0,1,0,50
2022,7,1,0,1,0,50
2022,7,2,0,1,0,50
2022,7,3,0,1,0,50
2022,7,4,0,1,0,50
2022,7,5,0,1,0,50
2022,7,6,0,1,0,50
2022,7,7,0,1,0,50
2022,7,8,0,1,0,50
2022,7,9,0,1,0,50
2022,7,10,0,1,0,50
2022,7,11,0,1,0,50
2022,7,12,0,1,0,50
2022,7,13,0,1,0,50
2022,7,14,0,1,0,50
2022,7,15,0,1,0,50
2022,7,16,0,1,0,50
2022,7,17,0,1,0,50
2022,7,18,0,1,0,50
2022,7,19,0,1,0,50
2022,7,20,0,1,0,50
2022,7,21,0,1,0,50
2022,7,22,0,1,0,50
2022,7,23,0,1,0,50
2022,7,24,0,1,0,50
2022,7,25,0,1,0,50
2022,7,26,0,1,0,50
2022,7,27,0,1,0,50
2022,7,28,0,1,0,50
2022,7,29,0,1,0,50
2022,7,30,0,1,0,50
2022,7,31,0,1,0,50
2022,8,1,0,1,0,50
2022,8,2,0,1,0,50
2022,8,3,0,1,0,50
2022,8,4,0,1,0,50
2022,8,5,0,1,0,50
2022,8,6,0,1,0,50
2022,8,7,0,1,0,50
2022,8,8,0,1,0,50
2022,8,9,0,1,0,50
2022,8,10,0,1,0,50
2022,8,11,0,1,0,50
2022,8,12,0,1,0,50
2022,8,13,0,1,0,50
2022,8,14,0,1,0,50
2022,8,15,0,1,0,50
2022,8,16,0,1,0,50
2022,8,17,0,1,0,50
2022,8,18,0,1,0,50
2022,8,19,0,1,0,50
2022,8,20,0,1,0,50
2022,8,21,0,1,0,50
2022,8,22,0,1,0,50
2022,8,23,0,1,0,50
2022,8,24,0,1,0,50
2022,8,25,0,1,0,50
2022,8,26,0,1,0,50
2022,8,27,0,1,0,50
2022,8,28,0,1,0,50
2022,8,29,0,1,0,50
2022,8,30,0,1,0,50
2022,8,31,0,1,0,50
2022,9,1,0,1,0,50
2022,9,2,0,1,0,50
2022,9,3,0,1,0,50
2022,9,4,0,1,0,50
2022,9,5,0,1,0,50
2022,9,6,0,1,0,50
2022,9,7,0,1,0,50
2022,9,8,0,1,0,50
2022,9,9,0,1,0,50
2022,9,10,0,1,0,50
2022,9,11,0,1,0,50
2022,9,12,0,1,0,50
2022,9,13,0,1,0,50
2022,9,14,0,1,0,50
2022,9,15,0,1,0,50
2022,9,16,0,1,0,50
2022,9,17,0,1,0,50
2022,9,18,0,1,0,50
2022,9,19,0,1,0,50
2022,9,20,0,1,0,50
2022,9,21,0,1,0,50
2022,9,22,0,1,0,50
2022,9,23,0,1,0,50
2022,9,24,0,1,0,50
2022,9,25,0,1,0,50
2022,9,26,0,1,0,50
2022,9,27,0,1,0,50
2022,9,28,0,1,0,50
2022,9,29,0,1,0,50
2022,9,30,0,1,0,50
2022,10,1,0,1,0,50
